family,system,littera,popularName,quantityKind,placement,room_name,room_littera,storey,sensor_id,parent_device_id,latest_value,age_hours_at_probe,edgeStatus
Saia S-Bus PLC,LB733,LB733.GT50.BVLA,LB733.GT50 *1 Börvärdesavvikelse Rumssreglering,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,a3533f38-e273-4cb4-a343-df346097e312,2cd6bf98-b6ac-4fb5-95f2-9c58fef1cc12,0.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.GT50.LA,LB733.GT50 *1 Givarfel,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,a90433a5-9045-4e34-ae1c-b7b4c75cf6cf,2cd6bf98-b6ac-4fb5-95f2-9c58fef1cc12,0.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.GT50.PV,LB733.GT50 Rumstemperatur,Temperature,IndoorAir,Virtual Room,Virtual Room,PLAN 4,72817e01-dc92-46c8-98bb-e38506a49687,2cd6bf98-b6ac-4fb5-95f2-9c58fef1cc12,22.5,0.3,OK
Saia S-Bus PLC,LB733,LB733.GT61.PV,LB733.GT61 Frånluftstemperatur,Temperature,ExtractAir,Virtual Room,Virtual Room,PLAN 4,9eec6aa6-085b-4bb0-9f48-3492e66585ad,6426ab93-6d90-42ab-9a36-7eead064658b,22.4,0.3,OK
Saia S-Bus PLC,LB733,LB733.GT70.LA,LB733.GT70 *1 Givarfel,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,abc7d08d-1f06-4f71-afc6-13adc8880220,94f5481a-3e67-480e-8127-629436a866b1,0.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.GT70.PV,LB733.GT70 Avluftstemperatur,Temperature,ExhaustAir,Virtual Room,Virtual Room,PLAN 4,ca9fbb8a-cf01-45af-a3dd-ea545f53a583,94f5481a-3e67-480e-8127-629436a866b1,23.3,0.3,OK
Saia S-Bus PLC,LB733,LB733.GT80.BV,LB733.GT80 Börvärde varmhållning,CapabilityTypeSetpoint,HVAC,Virtual Room,Virtual Room,PLAN 4,cec6a333-4c1d-4c03-bb0e-dd47274fd997,8b3d0c24-fcce-4385-9cab-f5ec120b3a45,16.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.GT80.LA,LB733.GT80 *1 Givarfel,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,f088bbec-10d1-49b9-b8b9-588b53d5d54e,8b3d0c24-fcce-4385-9cab-f5ec120b3a45,0.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.GT80.PV,LB733.GT80 Frysvaktsgivare,Temperature,HVAC,Virtual Room,Virtual Room,PLAN 4,98be2df8-1cd1-4531-9791-2f060d9d3f0a,8b3d0c24-fcce-4385-9cab-f5ec120b3a45,19.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.IKA.SD,LB733.IKA Aktivera kylåtervinning,State,HVAC,Virtual Room,Virtual Room,PLAN 4,3d7bd8b9-f632-4794-9621-d857b88dea65,a2b31d5b-a266-494e-8ce8-06d17028e103,0.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.P020.DI,LB733.P020 Driftsvar cirk.pump,State,HVAC,Virtual Room,Virtual Room,PLAN 4,d40e2923-9b1b-4b90-bdbe-e9d570b64bd5,ddc3535f-793f-468f-a73f-5929cd65d0ca,0.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.P020.LA,LB733.P020 *1 Driftfel,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,34d6af41-f1da-4aa5-9422-559bbed923e6,ddc3535f-793f-468f-a73f-5929cd65d0ca,0.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.P020.SD,LB733.P020 Styrning cirk.pump,State,HVAC,Virtual Room,Virtual Room,PLAN 4,36eead77-28e1-4ded-b7c7-161933a55f59,ddc3535f-793f-468f-a73f-5929cd65d0ca,0.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.P020.SLA,LB733.P020 Blockeringslarm cirk.pump,AlarmMajor,HVAC,Virtual Room,Virtual Room,PLAN 4,a2bb29eb-8244-4049-8773-27e77bf74d67,ddc3535f-793f-468f-a73f-5929cd65d0ca,0.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.SV20.SA,LB733.SV20 Styrsignal ventilställdon värme,ValvePosition,HVAC,Virtual Room,Virtual Room,PLAN 4,ea00a6de-8346-4ce6-9d6d-22eadd5d2def,39cf2530-3b5a-4289-a9d4-29e1100850ee,0.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.SV30.SA,LB733.SV30 Styrsignal ventilställdon kyla,ValvePosition,HVAC,Virtual Room,Virtual Room,PLAN 4,4d71d47d-330f-4a0a-989a-b36029fb1b87,8d496032-0557-4976-b3ec-f7137759df45,61.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.TF01.DI,LB733.TF01 Driftsvar,State,SupplyAir,Virtual Room,Virtual Room,PLAN 4,07992b3f-7945-498b-bf77-37496fc9eaaf,85f7f59e-dc6b-470e-8d4b-b483d045c5b5,1.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.TF01.LA,LB733.TF01 *1 Driftfel,AlarmMinor,SupplyAir,Virtual Room,Virtual Room,PLAN 4,3da841dc-8d5a-4839-aa2f-0e8d7904ac0c,85f7f59e-dc6b-470e-8d4b-b483d045c5b5,0.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.TF01.SD,LB733.TF01 Styrning TF,State,SupplyAir,Virtual Room,Virtual Room,PLAN 4,3f6cb24e-d9c1-4217-be24-f06adb834644,85f7f59e-dc6b-470e-8d4b-b483d045c5b5,1.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.VERK.LA,LB733.VERK *1 Låg verkningsgrad,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,2ae68098-34de-4964-a038-6f250fab1d9b,84ec616b-e33f-457e-8d04-313b253726bd,0.0,0.3,OK
Saia S-Bus PLC,LB733,LB733.VERK.PV,LB733.VERK Aktuell verkningsgrad LB73:3,CapabilityTypeParameter,HVAC,Virtual Room,Virtual Room,PLAN 4,b07b07bc-df0e-4f2f-8e1f-1207ece659de,84ec616b-e33f-457e-8d04-313b253726bd,0.0,0.3,OK
Saia S-Bus PLC,LB82,LB82.GM50.PV,LB82.GM50 Rumsgivare (0-10V) för daggpunkt KB802,Temperature,IndoorAir,Virtual Room,Virtual Room,PLAN 4,c64d9deb-c425-4158-bb1b-66b628a81b3e,e59c94a3-b1d4-4922-aea0-95748cc79154,48.0,0.3,OK
Saia S-Bus PLC,LB82,LB82.GT50.PV,LB82.GT50 Fuktgivare (0-10V) för daggpunkt KB802,Temperature,HVAC,Virtual Room,Virtual Room,PLAN 4,4950e074-00ab-4139-b4c5-b6e8dd3d7032,cdde1aab-9eba-4c22-9a33-086cee686706,23.3,0.3,OK
Saia S-Bus PLC,LB82,LB82.TK50TK.DI,LB82.TK50TK Dix:x Tryckknapp LB82-TK50,State,HVAC,Virtual Room,Virtual Room,PLAN 4,6c9a2d94-c76e-45c0-84e8-8b716bc7eca7,03a1c80c-62be-44fd-b6b9-bfbab0b041e6,0.0,0.3,OK
Saia S-Bus PLC,LB83,LB83.TK50TK.DI,LB83.TK50TK Dix:x Tryckknapp LB82-TK50,State,HVAC,Virtual Room,Virtual Room,PLAN 4,70bdbd8b-7d91-41d3-938e-27e2f880fa65,b2f71fc2-06d1-479c-98a0-580b55ba08c0,0.0,0.4,OK
Saia S-Bus PLC,LB92,LB92.TK50.DI,LB92.TK50 Digital ingång,State,HVAC,Virtual Room,Virtual Room,PLAN 4,dc17e838-7817-472c-9adb-19dc44e0e4de,1fa81a2f-ddb1-4d7f-a5b9-44c3f3939937,0.0,0.4,OK
Saia S-Bus PLC,LB93,LB93.TF1.TOF1.DI,LB93.TF1.TOF1 Driftindikering tryckökningsfläkt1,State,SupplyAir,Virtual Room,Virtual Room,PLAN 4,cf68655d-ea87-4421-88de-2019a73de5d9,870fec4c-0a05-4155-91b5-3c10a79e184e,0.0,0.3,OK
Saia S-Bus PLC,LB93,LB93.TF1.TOF1.LA,LB93.TF1.TOF1 *1B LB93-TF1-TÖF1 Driftfel,AlarmMinor,SupplyAir,Virtual Room,Virtual Room,PLAN 4,ad9e3ef4-3fde-472a-83a5-8430f4e90064,870fec4c-0a05-4155-91b5-3c10a79e184e,0.0,0.3,OK
Saia S-Bus PLC,LB93,LB93.TF1.TOF2.DI,LB93.TF1.TOF2 Driftindikering tryckökningsfläkt1,State,SupplyAir,Virtual Room,Virtual Room,PLAN 4,3fcfc6f3-dcfd-4e9e-b8b9-f2e1fe41dfe8,f9d67476-c8ee-4c5d-9c05-1310cf8ee91d,0.0,0.3,OK
Saia S-Bus PLC,LB93,LB93.TF1.TOF2.LA,LB93.TF1.TOF2 *1B LB93-TF1-TÖF2 Driftfel,AlarmMinor,SupplyAir,Virtual Room,Virtual Room,PLAN 4,0645bfc5-1aa4-4d6c-892a-b0dca04faa6c,f9d67476-c8ee-4c5d-9c05-1310cf8ee91d,0.0,0.3,OK
Saia S-Bus PLC,LB93,LB93.TK50.DI,LB93.TK50 Digital ingång,State,HVAC,Virtual Room,Virtual Room,PLAN 4,57d27d5a-435d-47a2-929a-35a25c960dbe,cd0c6678-b5f1-4417-ab52-6784e46f3065,0.0,0.3,OK
Saia S-Bus PLC,LJUSGARD,LJUSGARD.KV.MV50.SD,LJUSGARD.KV.MV50 Styrsignal (Öppen/Stängd),State,HVAC,Virtual Room,Virtual Room,PLAN 4,5244ed01-115b-4e64-bf58-2b0ada346337,94174630-dad7-4e0b-bf50-830c391e790d,,,NOT_STARTED
Saia S-Bus PLC,MASTER,MASTER.KOMM.LA,MASTER.KOMM *1B Kommunikationsavbrott med Masterduc SAIA,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,86cf9f09-390b-46a9-8f22-0643f0f26ca8,c015279c-bf72-41fa-bb0e-b52b8c3ac7b9,0.0,0.3,OK
Saia S-Bus PLC,MASTER,MASTER.KOMM.LA,MASTER.KOMM *1B Kommunikationsfel med Master Duc,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,19de9f66-3882-4a71-80a6-1d216b4b26b9,618295fe-12d2-4aa2-843c-ccf0ca0e697a,0.0,0.4,OK
Saia S-Bus PLC,NOD,NOD.DI,NOD DI larmsignal,State,HVAC,Virtual Room,Virtual Room,PLAN 4,3266441e-0921-4502-8a58-86d8408632e7,53046d3b-ed3f-496c-8cf6-bb7689daa5d1,0.0,0.3,OK
Saia S-Bus PLC,NOD,NOD.OMK.DI,NOD.OMK DI larmsignal,State,HVAC,Virtual Room,Virtual Room,PLAN 4,12f208b7-f80e-49da-aa4a-2765745a6489,9f510aa5-28d5-4c8c-859d-480e3686d909,1.0,0.3,OK
Saia S-Bus PLC,NOD,NOD.OMK.LA,NOD.OMK *1B Nyckelbrytare i fel läge reservkraft,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,afab8f01-2597-4d8d-981d-5c5ba845673a,9f510aa5-28d5-4c8c-859d-480e3686d909,0.0,0.3,OK
Saia S-Bus PLC,NOD,NOD.SA.DI,NOD.SA DI larmsignal,State,HVAC,Virtual Room,Virtual Room,PLAN 4,7ad19c18-206b-48ed-9bd4-7f7bbe880402,5e0ac26b-854e-4165-ac0a-9f07b5d19b38,0.0,0.5,OK
Saia S-Bus PLC,NOD,NOD.SA.LA,NOD.SA *1B Summalarm Nödkraftaggregat,AlarmMajor,HVAC,Virtual Room,Virtual Room,PLAN 4,756b6768-c3d1-4d72-ba0e-f815f553a07f,5e0ac26b-854e-4165-ac0a-9f07b5d19b38,0.0,0.3,OK
Saia S-Bus PLC,,LB731.ECONET.IKA.SD,LB731.ECONET.IKA ECONET i kylatervining,State,HVAC,Virtual Room,Virtual Room,PLAN 4,d15cd2b6-d704-4048-ba48-76094e6ebcc3,ee908c62-40cc-4c4f-8818-ea108266c638,0.0,0.4,OK
Saia S-Bus PLC,PLC65,PLC65.ANAUT.LA,PLC65.ANAUT *1B PLC65 Analog utgång i handläge,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,0db9f988-5b3b-41b5-925f-a28933091f4f,c65e9bf0-c704-4354-a185-79593ae72208,0.0,0.4,OK
Saia S-Bus PLC,PLC65,PLC65.BATTERI.LA,PLC65.BATTERI *1B PLC65 Dåligt batteri,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,8c50ee6b-b665-4a54-89f9-c729f04e144a,2c8771d1-0f98-47e5-8f86-adcb787019e6,0.0,0.4,OK
Saia S-Bus PLC,PLC65,PLC65.DIGUT.LA,PLC65.DIGUT *1B PLC65 Digital utgång i handläge,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,2c1b571f-1a32-4cb1-a3b7-10b7836255b9,0b105cd8-779e-4780-b495-0cfce3ed732c,0.0,0.4,OK
Saia S-Bus PLC,PLC65,PLC65.VERSION.PV,PLC65.VERSION Aktuell version PLC-program,State,HVAC,Virtual Room,Virtual Room,PLAN 4,8934022e-f1ca-4345-9eaf-74ea007296b5,28d53cef-c63f-4888-859d-413590efec27,1.6,0.4,OK
Saia S-Bus PLC,RESERVKRAFT,RESERVKRAFT.LA,RESERVKRAFT *1A Reservkraft aktiv.,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,030f852a-7110-4177-8584-46888aca4e85,ea1b5722-01f1-4d01-bd31-4880596dc333,0.0,0.3,OK
Saia S-Bus PLC,STALLVARK_A,STALLVARK_A.GM1.DI,STALLVARK_A.GM1 *0 Intern,State,HVAC,Virtual Room,Virtual Room,PLAN 4,6593789e-79f8-4157-a1b0-aa34a69d4d45,d81e448b-832f-4ff3-872e-5e310b3059d0,0.0,0.3,OK
Saia S-Bus PLC,STALLVARK_A,STALLVARK_A.GM2.DI,STALLVARK_A.GM2 *0 Intern,State,HVAC,Virtual Room,Virtual Room,PLAN 4,7f57f4ed-e43f-4a5c-8d56-51028a5662c4,2e5443e3-60e4-4898-9198-5b7951911419,0.0,0.3,OK
Saia S-Bus PLC,STALLV_A,STALLV_A.TA13_3.DI,STALLV_A.TA13_3 Driftindikering via fläktvakt,State,HVAC,Virtual Room,Virtual Room,PLAN 4,387144bc-c8ae-48e8-8466-1d521026578a,2d5689d2-ae33-45d4-b7b9-b390e5339228,1.0,0.3,OK
Saia S-Bus PLC,STALLV_A,STALLV_A.TA13_3.GP10.DI,STALLV_A.TA13_3.GP10 *0 Intern,State,HVAC,Virtual Room,Virtual Room,PLAN 4,c8a36e94-a63d-472d-aeb5-ab15583e2f74,57e66e64-01be-4a6f-b48f-9ce516e5f7d1,0.0,0.3,OK
Saia S-Bus PLC,STALLV_A,STALLV_A.TA13_3.GP10.LA,STALLV_A.TA13_3.GP10 *1B Ställverk A TA13:3-GP10 Filterlarm,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,73b24e65-f0f8-4833-a20e-d8ea1de3b2f9,57e66e64-01be-4a6f-b48f-9ce516e5f7d1,0.0,0.3,OK
Saia S-Bus PLC,STALLV_A,STALLV_A.TA13_3.GT50.LA,STALLV_A.TA13_3.GT50 *1B STV_A TA13-GT50 Givarfel,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,a60d32ac-fd01-4fe3-b4cc-d754bc5e29c1,ccfd1fbd-fabc-42ed-bab8-dac7abff91dc,0.0,0.3,OK
Saia S-Bus PLC,STALLV_A,STALLV_A.TA13_3.GT50.PV,STALLV_A.TA13_3.GT50 Tempgivare,Temperature,HVAC,Virtual Room,Virtual Room,PLAN 4,cb852b67-b408-49c4-80de-242130b49b65,ccfd1fbd-fabc-42ed-bab8-dac7abff91dc,24.1,0.3,OK
Saia S-Bus PLC,STALLV_A,STALLV_A.TA13_3.SLA,STALLV_A.TA13_3 *1B Summalarm TA13:3 i ställverk A,AlarmMajor,HVAC,Virtual Room,Virtual Room,PLAN 4,f776f4c4-3c87-4dd1-8f32-3805744b86ab,2d5689d2-ae33-45d4-b7b9-b390e5339228,0.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.FF1023.DI,TF1022.FF1023 driftsvar FF102:3,State,ExtractAir,Virtual Room,Virtual Room,PLAN 4,aa25ecb7-ce79-4b1a-99a3-5010b5286ba5,0f485e40-5520-4722-a1cf-7f1193e0233a,1.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.FF1023.LA,TF1022.FF1023 *1 driftfel,AlarmMinor,ExtractAir,Virtual Room,Virtual Room,PLAN 4,cd95c594-4606-4d8e-beaa-a8a23b4b7c51,0f485e40-5520-4722-a1cf-7f1193e0233a,0.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.FF1024.DI,TF1022.FF1024 driftsvar FF102:4,State,ExtractAir,Virtual Room,Virtual Room,PLAN 4,3fdd62bd-6285-4f27-939d-7b3679e69801,258cc02f-9216-48e8-b65f-097b9229ee0e,1.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.FF1024.LA,TF1022.FF1024 *1 driftfel,AlarmMinor,ExtractAir,Virtual Room,Virtual Room,PLAN 4,2efdea64-40b1-4f7d-8797-3e0c51ba803d,258cc02f-9216-48e8-b65f-097b9229ee0e,0.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.FF1025.DI,TF1022.FF1025 driftsvar FF102:5,State,ExtractAir,Virtual Room,Virtual Room,PLAN 4,3d765840-1c4e-40a4-bc1a-39783234e05b,54107548-6068-49e5-afb0-a558c118c18b,1.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.FF1025.LA,TF1022.FF1025 *1 driftfel,AlarmMinor,ExtractAir,Virtual Room,Virtual Room,PLAN 4,efecadeb-7106-4a67-be42-891f9c35d94f,54107548-6068-49e5-afb0-a558c118c18b,0.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.FF32.BVLA,TF1022.FF32 *1 Lågt tryck,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,25373593-e0ff-4c04-986d-572294d67187,c3f5fb37-a336-4082-8088-679ce8fe1a28,0.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.FF32.DI,TF1022.FF32 driftsvar FF32,State,ExtractAir,Virtual Room,Virtual Room,PLAN 4,7663a91b-3cd6-4cea-88d8-a41c15ea35ad,c3f5fb37-a336-4082-8088-679ce8fe1a28,1.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.FF32.LA,TF1022.FF32 *1 Driftfel,AlarmMinor,ExtractAir,Virtual Room,Virtual Room,PLAN 4,d83dd468-d9e3-4bda-9725-4e2ba2614b0a,c3f5fb37-a336-4082-8088-679ce8fe1a28,0.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.FF32.SD,TF1022.FF32 styrsignal FF32,State,ExtractAir,Virtual Room,Virtual Room,PLAN 4,022fb414-34e0-4814-a8c6-1593b66b4515,c3f5fb37-a336-4082-8088-679ce8fe1a28,1.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.FF345.SLA,TF1022.FF345 *1 summalarm FF102:3-5,AlarmMajor,HVAC,Virtual Room,Virtual Room,PLAN 4,f0c5dafb-7c04-485a-acec-b15243e594ef,6233d5cc-69ce-48f5-a233-0f54951948b4,0.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.GP10.BVLA,TF1022.GP10 *1 högt trycklarm,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,9787bd5c-ce11-4afe-b393-24ca16dfb009,7d68a3ad-a4a8-4f6a-84ba-9b780de6d846,0.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.GP10.PV,TF1022.GP10 Givare,Pressure,HVAC,Virtual Room,Virtual Room,PLAN 4,743233b6-84a6-46df-9860-2ac062f25c04,7d68a3ad-a4a8-4f6a-84ba-9b780de6d846,0.6,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.GT50.BVLA,TF1022.GT50 *1 Hög templarm,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,e30959be-61f4-4507-81ac-706f818972dd,94623036-2b1f-46ae-a47c-2daf0c47d2da,0.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.GT50.LA,TF1022.GT50 *1 givarfel,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,2712fcef-d857-42a7-91cf-3221a8ea88db,94623036-2b1f-46ae-a47c-2daf0c47d2da,0.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.GT50.PV,TF1022.GT50 Givare,Temperature,HVAC,Virtual Room,Virtual Room,PLAN 4,07fd83f6-66be-48a1-8ac8-0e4d354c648f,94623036-2b1f-46ae-a47c-2daf0c47d2da,21.1,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.TF.DI,TF1022.TF driftsvar TF102:2,State,SupplyAir,Virtual Room,Virtual Room,PLAN 4,0952d025-5d58-4c01-83f5-f62becef6e67,d6ad8a7c-7472-42a7-a126-2e26b74e861d,0.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.TF.LA,TF1022.TF *1 driftfel,AlarmMinor,SupplyAir,Virtual Room,Virtual Room,PLAN 4,1bdb2b5e-23d7-4587-8d76-6fd3518f5802,d6ad8a7c-7472-42a7-a126-2e26b74e861d,0.0,0.3,OK
Saia S-Bus PLC,TF1022,TF1022.TF.SD,TF1022.TF styrsignal TF102:2,State,SupplyAir,Virtual Room,Virtual Room,PLAN 4,aa086aee-b785-4c3b-90ac-54e67e03f1be,d6ad8a7c-7472-42a7-a126-2e26b74e861d,0.0,0.3,OK
Saia S-Bus PLC,TUL,TUL.SLA,TUL *1A Summalarm Talande utrymmningslarm (TUL),AlarmMajor,HVAC,Virtual Room,Virtual Room,PLAN 4,1457ccff-0cc9-4354-95e3-e16742419dc1,ba02181f-d00f-4557-aac3-f89b4188c0b9,,,NOT_STARTED
Saia S-Bus PLC,TUL,TUL.SLACKANL.SLA,TUL.SLACKANL *1B Summalarm släckanläggning TUL-Rum,AlarmMajor,IndoorAir,Virtual Room,Virtual Room,PLAN 4,19034924-2daa-463a-b797-f6f30200af75,26617c66-7d2e-4811-a72e-145285adfc78,,,NOT_STARTED
Saia S-Bus PLC,UPS,UPS.DI,UPS DI larmsignal,State,HVAC,Virtual Room,Virtual Room,PLAN 4,1bbd36df-126a-425a-8919-8ff0833583b5,dbf27aec-5a91-484d-a8cc-f24643549a78,1.0,0.3,OK
Saia S-Bus PLC,UPS,UPS.SA.DI,UPS.SA DI larmsignal,State,HVAC,Virtual Room,Virtual Room,PLAN 4,9906a8b3-b18f-46bf-a319-39a4c878c54c,8c06f32e-26cf-4834-a60a-65159527dc26,0.0,0.3,OK
Saia S-Bus PLC,UPS,UPS.SA.LA,UPS.SA *1A Summalarm UPS,AlarmMajor,HVAC,Virtual Room,Virtual Room,PLAN 4,b7caee96-c17d-4c9f-8222-36f57e015856,8c06f32e-26cf-4834-a60a-65159527dc26,0.0,0.3,OK
Saia S-Bus PLC,VKA,VKA.ANTAL.PV,VKA.ANTAL Antal VKA som har starttillstånd,State,HVAC,Virtual Room,Virtual Room,PLAN 4,466f5582-47a2-481c-9214-09debd4b4620,cf63880c-ee90-4c51-b8b4-52dc53303e18,0.1,0.4,OK
Saia S-Bus PLC,VKA1,VKA1.HAD,VKA1 Handstyrning aktiv digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,35345793-1117-44c0-a18f-c8f7bcd27dd6,8073f6af-9f03-4f4c-923e-7b805bb44f3c,0.0,0.4,OK
Saia S-Bus PLC,VKA1,VKA1.P30.VT,VKA1.P30 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,2d15809c-9c0f-435f-b194-eae61918ae2c,180d921d-49f1-49f6-a83a-80fc8574c9ad,0.0,0.4,OK
Saia S-Bus PLC,VKA1,VKA1.P31.HAD,VKA1.P31 Handstyrning aktiv digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,b8d30b18-bdd7-47ed-ae26-db17eeb7d077,3355bce1-49dc-41e3-bf56-b40cbfa0f536,0.0,0.4,OK
Saia S-Bus PLC,VKA1,VKA1.P31.VT,VKA1.P31 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,14f9c9a2-02ec-462e-9461-b35e0bc66e80,3355bce1-49dc-41e3-bf56-b40cbfa0f536,0.0,0.4,OK
Saia S-Bus PLC,VKA1,VKA1.SEK.LA,VKA1.SEK *1B Regl. handstyrd,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,4da1d2cd-869b-4fb6-ac4a-7fd0d9395b31,e5e1b489-bd8e-46ac-9487-123624fe7ccb,0.0,0.4,OK
Saia S-Bus PLC,VKA1,VKA1.UVP30.HAA,VKA1.UVP30 Handstyrning aktiv analog,State,HVAC,Virtual Room,Virtual Room,PLAN 4,cbea2895-0053-410d-ac95-16095f9e3370,55dde4c5-1055-4d17-a6f7-e2f7a12374e5,0.0,0.4,OK
Saia S-Bus PLC,VKA1,VKA1.UVP30.HAD,VKA1.UVP30 Handstyrning aktiv digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,d380cf0a-62ca-49e5-9359-1f2d2adf1beb,55dde4c5-1055-4d17-a6f7-e2f7a12374e5,0.0,0.4,OK
Saia S-Bus PLC,VKA1,VKA1.VT,VKA1 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,6f73cc52-5d51-4396-a687-268f67b8b7c9,8073f6af-9f03-4f4c-923e-7b805bb44f3c,0.0,0.4,OK
Saia S-Bus PLC,VKA12,VKA12.GT11.LA,VKA12.GT11 *1B VKA12-GT11 Givarfel,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,f3e161d4-ff61-47c1-bd0d-d6fa576b5905,03727d3b-a9d9-4f80-95d7-4df8fc3f221b,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.GT11.PV,VKA12.GT11 Temperaturgivare,Temperature,HVAC,Virtual Room,Virtual Room,PLAN 4,951fe7ac-8ff6-45b7-b51d-41a5efa36af1,03727d3b-a9d9-4f80-95d7-4df8fc3f221b,26.1,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.GT12.LA,VKA12.GT12 *1B VKA12-GT12 Givarfel,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,694c50e6-294c-4c6d-b584-b4b8cea2b762,6620de50-e812-4414-8367-6174324bfbcf,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.GT12.PV,VKA12.GT12 Temperaturgivare,Temperature,HVAC,Virtual Room,Virtual Room,PLAN 4,3e55cc36-dcba-418e-8f63-dac564b6705d,6620de50-e812-4414-8367-6174324bfbcf,30.5,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.GX50.LA.SD,VKA12.GX50.LA Styrning larmdiod,State,HVAC,Virtual Room,Virtual Room,PLAN 4,6f2ccb2f-fa5b-43ac-9888-85648d92169d,63f44937-88f7-4744-945c-7e141b0809c6,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.HAD,VKA12 Handstyrning aktiv digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,0909f7f3-bfa4-43a0-9e9e-7c6aac251b05,c13900cd-d31d-4c0d-9a17-d4ac0aa0c6d2,0.0,0.4,OK
Saia S-Bus PLC,VKA12,VKA12.KK1.DI,VKA12.KK1 Driftindikering,State,HVAC,Virtual Room,Virtual Room,PLAN 4,3958e137-c2fa-44c3-b8d7-062c9055d3b0,c6b353fd-dbed-4129-b667-ac5ad95d0325,1.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.KK1.HP.BV,VKA12.KK1.HP Börvärde (Bar),CapabilityTypeSetpoint,HVAC,Virtual Room,Virtual Room,PLAN 4,43804625-30bc-4e42-84bb-6a0e239625eb,40b527fa-d414-4baf-944c-9ff09d9e0dab,7.0,0.3,OK
